,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,Book value of equity per share,P/B ratio,Cumulative dividends per share,Equity to assets ratio,Current ratio
8,3.770065881042962,0.6839587005791992,4.064533239038189,2.0754060324825985,2.847295450107401,0.31394692264257484,-4.145888594164456,-4.145888594164456,-3.2205882352941173,-3.323076923076923,0.3122362869198312,119.08235294117647,-226.16666666666666,-1.3688760806916427,-0.05901337021668973,0.03381897788178456,1.7055947854426945,-0.5860215053763441,1.1136363636363638,-0.19339225589225595,-0.4524496928386914
7,3.770065881042962,0.6839587005791992,4.064533239038189,2.0754060324825985,2.847295450107401,0.31394692264257484,-4.145888594164456,-4.145888594164456,-3.2205882352941173,-3.323076923076923,0.3122362869198312,119.08235294117647,-226.16666666666666,-1.3688760806916427,-0.05901337021668973,0.03381897788178456,1.7055947854426945,-0.5860215053763441,1.1136363636363638,-0.19339225589225595,-0.4524496928386914
6,-0.032194059174820544,-0.09555854643337824,-0.04876941874672713,0.029045643153526868,-0.011623185463404684,-0.005586592178770999,-0.7487352445193929,-0.7487352445193929,-0.7516556291390728,-0.7516556291390728,0.5482315112540193,-1.041736063485843,-1.1553346727291953,-0.375,-0.03919647231749146,0.1200438116100766,-0.01606103192130104,-0.5860215053763441,0.5376344086021503,0.021132272371510608,-0.12107516650808758
5,0.004301334619713826,0.17807539682539675,0.030901350557839047,0.1282991202346042,-0.02983618343347194,1.9507346585998273,1.1208053691275168,1.1208053691275168,1.12,1.12,0.4039460020768433,-0.9389671361502347,-0.8352620830496937,-15.2,0.579296277409485,0.1022882847643265,-0.03387063864517437,0.12012987012987009,0.35664335664335667,-0.03398058252427194,0.044113667117726685
4,-0.006984749629748266,0.03157894736842115,-0.017194731221075066,-0.3105912930474334,0.007463476603853492,-0.6630052724077329,-1.3781645569620253,-1.3781645569620253,-1.3773584905660377,-1.3584905660377358,0.0007396449704142327,-13.26923076923077,1.4586776859504131,-0.613556338028169,0.14175008072328055,0.08351076413532033,0.0014783526927137913,0.12173913043478257,0.5257731958762888,0.014546416291986164,0.4963279764990496
3,0.004675816756353646,0.15210884353741494,-0.0036584924113449713,-0.032987747408105506,0.020595807282089096,0.8209474141677531,0.8410041841004183,0.8410041841004183,0.8166666666666669,0.8421052631578949,0.1699926090169992,0.5454545454545454,-0.37478991596638656,0.6355353075170842,0.20305429864253388,0.16435589519650673,0.00759173344580355,0.16279069767441867,0.3445945945945945,0.015901981230448392,0.19141380604555813
2,0.0018656342153302585,0.1741851676901276,-0.009743328728277434,0.08089668615984413,0.019407979407979337,0.06515513126491657,0.09318181818181825,0.09318181818181825,0.08256880733944949,0.08571428571428563,0.04611497157296274,-0.4766734279918864,0.08333333333333326,0.3857938718662952,0.2338975082275505,0.12137265013360832,0.015906236919213113,0.11333333333333329,0.256281407035176,0.017449319989735868,0.08631594252065833
1,0.08962396379800563,0.5913708136377351,0.14663337983699254,0.14021641118124428,0.024391475608524393,0.4971991933676898,0.10602910602910609,0.10602910602910609,0.10169491525423746,0.1578947368421053,0.18297101449275366,-2.5348837209302326,-9.933002481389579,4.984924623115578,1.1345018098685462,0.026086956521739202,0.020807581376184547,0.009980039920159722,0.20399999999999996,-0.05977301387137457,0.3956590599834928
0,0.002315410342166091,-0.2909056436832459,-0.18471439549180324,-0.2210359826018189,0.2768548188316491,-0.2027835977252319,10.710526315789474,10.710526315789474,10.692307692307692,10.075757575757574,-0.13986727922409392,-11.674242424242424,-1.4405555555555556,-1.693198992443325,-0.3684398429132453,0.05883311603650587,0.27265388496468224,0.035573122529644285,0.2906976744186047,0.2738733905579398,-0.08969727967266561
